userId,songId,playCount
641,2349,34
770,229,5
314,150,44
147,1779,29
958,1625,28
462,2575,16
584,333,14
486,174,2
652,1367,40
410,2109,4
27,1085,41
29,819,31
271,1702,26
686,2572,27
501,2264,34
253,1613,31
385,624,48
60,578,11
107,2742,8
220,423,12
441,2764,35
771,1395,45
883,1230,34
658,754,13
564,747,27
572,688,8
546,723,47
96,1567,21
989,747,41
89,242,11
828,2713,22
922,708,21
231,435,28
968,781,3
275,484,7
246,2432,14
111,1534,15
234,170,9
278,1021,43
477,2998,7
417,869,12
678,2371,19
128,848,27
237,1498,18
803,696,13
619,2407,43
128,32,1
707,177,38
851,2965,21
394,2113,34
475,2075,13
655,1503,45
395,2316,41
111,2645,23
90,66,1
763,133,23
280,1929,28
333,916,32
224,2130,8
101,1917,26
132,1855,14
13,1352,24
457,585,48
441,2375,29
98,2590,4
120,1149,18
293,2258,14
816,1749,27
711,2181,41
1,2205,47
572,1893,3
250,2923,30
652,2430,36
149,974,23
395,2643,18
44,1443,46
883,2520,47
698,234,40
620,2620,10
44,1478,12
78,1594,41
226,771,8
162,2349,32
793,306,17
253,2,41
132,271,45
448,421,14
884,2748,37
887,864,9
474,1877,26
656,1010,48
778,2927,24
109,2740,23
706,2915,31
35,1061,39
467,107,44
902,1849,2
275,2329,18
187,1134,16
949,549,29
243,2600,11
264,1621,2
974,1838,14
522,2236,4
963,2800,39
678,2918,34
541,1512,46
783,1378,39
87,19,9
535,859,40
210,1417,41
46,1285,7
467,410,17
540,1427,23
26,1694,45
266,2532,11
175,624,22
516,656,18
311,768,49
322,18,28
579,2232,16
135,2453,42
55,2847,4
976,2527,36
543,1817,22
586,1781,11
531,8,21
156,705,40
849,1342,41
668,1160,16
147,531,42
485,2961,9
599,2737,35
20,2022,34
269,2601,9
333,2494,13
555,1716,6
907,2754,4
944,2244,46
911,2908,28
401,1761,11
950,1347,34
306,1797,35
28,2676,5
467,1686,39
260,2678,11
534,1803,12
982,44,43
887,489,19
101,181,13
551,2422,4
802,628,14
353,957,44
300,2115,2
682,1549,8
296,1116,22
353,1782,13
908,2827,21
130,651,21
156,1877,28
74,1268,33
342,341,29
465,2951,37
90,1809,22
579,2446,26
455,2751,11
748,2145,11
712,1355,45
980,449,34
332,1442,19
739,77,48
977,896,37
348,549,14
233,798,29
778,1453,19
598,1509,37
102,815,21
953,2183,24
481,2702,26
214,1584,41
108,646,12
165,1826,48
973,720,19
603,1523,47
704,2661,49
335,2532,30
86,1070,15
734,1467,3
875,648,49
424,792,13
613,579,9
738,2049,13
364,2157,16
60,460,14
482,2314,8
250,1162,19
560,44,32
117,2934,35
739,1534,23
874,2992,21
915,983,18
968,2310,48
999,2776,14
545,633,16
44,2200,24
509,2261,49
988,1258,32
165,2911,11
368,623,45
857,1978,11
292,361,4
849,2368,26
856,2270,46
917,210,5
898,931,36
799,1607,33
876,489,14
737,601,32
286,774,7
204,878,10
684,1488,2
524,700,10
819,2500,35
121,2461,21
945,1958,40
756,2524,42
664,256,8
664,1174,46
188,2175,18
907,392,9
13,2528,41
603,993,30
200,2971,4
586,2450,35
768,2322,14
456,845,14
448,139,48
788,103,37
840,1266,20
841,1141,29
71,1238,23
590,484,47
796,2577,21
130,224,31
889,1294,32
43,1849,41
520,1885,7
13,2162,13
725,1465,23
623,644,8
988,2699,12
803,1256,36
535,458,16
302,2423,26
766,1628,29
527,611,29
642,207,6
573,1544,37
115,1467,33
460,917,31
832,2369,46
505,2141,41
308,1432,18
932,1182,38
963,2920,47
325,2147,31
579,2273,16
761,852,40
175,441,37
851,720,14
514,585,39
172,2015,4
997,64,30
960,768,33
502,560,36
977,1734,30
334,670,14
284,1543,23
475,1272,48
54,2416,28
458,2792,7
579,618,42
420,1995,10
614,1122,4
632,1292,44
703,1084,38
409,2548,13
982,2459,21
304,1164,33
935,1933,40
559,1352,28
222,464,23
533,2750,32
158,1661,48
348,1949,5
159,2211,26
889,60,39
884,333,26
922,76,3
235,1779,24
662,2365,34
405,190,34
257,1913,20
677,296,30
589,2549,42
597,177,20
558,800,41
905,806,18
913,2908,38
47,1743,20
213,215,6
479,1880,42
487,2701,25
571,597,41
566,1718,41
342,1356,3
524,128,44
704,1293,43
503,2599,46
6,1559,19
821,1778,10
144,619,5
858,2396,22
261,142,9
585,2840,33
686,245,15
232,2751,24
270,1314,30
940,1715,36
447,1136,39
874,2262,6
222,1910,15
52,2248,38
116,2453,39
538,421,22
565,7,3
877,1549,29
541,2640,29
19,2334,31
815,671,45
392,2437,2
791,416,35
629,2832,45
618,1007,9
419,1737,22
991,428,19
309,334,37
739,2320,10
864,2367,46
186,527,21
261,2808,17
528,1196,3
273,1754,7
160,1673,41
870,2369,37
762,2787,36
224,1556,3
256,2029,13
180,1655,41
20,454,30
624,746,23
632,1904,7
706,929,30
468,848,29
623,868,8
210,774,10
513,2131,33
58,543,20
93,322,29
221,786,29
723,540,21
940,2300,1
232,2884,34
774,1789,44
364,449,32
615,490,45
562,1906,14
374,464,37
622,314,35
456,1956,24
88,385,49
20,295,1
14,1239,46
133,762,6
937,2817,49
808,1099,4
34,2392,38
892,1738,1
208,2190,41
813,2766,31
199,1223,36
592,1943,9
583,2454,41
155,228,45
590,411,23
78,3000,31
172,2946,29
289,691,49
545,878,21
812,787,3
788,2110,26
879,1351,6
420,1740,20
7,1987,47
160,879,46
240,1608,13
963,1614,41
423,2404,23
989,71,15
536,2311,46
726,306,31
70,2606,4
880,762,11
216,588,2
104,2122,16
727,2190,31
54,1609,48
806,102,39
330,1630,43
848,1605,44
203,193,4
288,1086,48
45,2458,28
829,300,16
198,454,39
216,2622,25
481,619,13
309,637,5
896,2349,30
435,779,1
332,1480,5
696,2250,14
27,2722,11
166,2350,34
318,2045,29
274,1648,18
383,337,15
365,2080,46
103,1995,25
960,2008,30
503,1783,45
845,2821,2
373,1072,40
616,2032,27
926,1274,49
245,1250,15
817,1296,32
169,2713,20
628,328,14
653,797,27
418,1204,3
356,2862,49
478,665,3
125,2794,13
537,2978,25
706,963,18
896,1630,1
612,1394,39
402,1269,5
517,1184,2
531,373,30
682,285,17
786,2569,29
254,2745,42
121,807,4
32,647,9
661,1605,21
778,2184,43
37,96,12
689,274,12
342,2926,4
13,2898,28
183,1201,9
657,1773,40
265,784,32
88,1301,13
940,132,34
462,1391,19
46,2421,14
392,1150,5
119,1811,27
933,2031,28
531,808,26
447,744,10
732,51,24
942,1182,17
745,56,16
606,744,17
967,2476,1
763,443,21
762,1935,47
794,2374,49
744,2688,43
46,1662,22
886,2877,5
508,80,36
558,2522,21
971,377,9
526,2967,27
597,2381,48
831,441,12
840,126,18
3,1718,35
28,219,15
381,948,44
157,278,30
855,595,45
914,935,33
931,2019,36
511,141,40
333,2894,30
844,1631,26
687,877,21
114,1730,37
389,110,43
487,1076,31
843,2661,17
250,2761,17
571,1994,34
715,1223,24
315,796,33
239,2030,4
234,729,9
303,2553,2
607,1538,35
991,1041,38
653,315,45
334,77,15
113,2947,43
621,1641,42
362,712,3
857,1538,31
801,1868,41
97,854,42
958,1162,23
847,1598,12
16,2757,8
556,1913,21
954,265,21
376,333,32
742,2236,17
390,1087,37
620,820,24
217,1303,8
399,1566,18
260,1195,11
824,1527,10
320,299,26
196,2249,47
478,1159,6
418,272,17
475,535,23
607,2079,42
568,1145,37
544,69,28
231,2931,16
884,827,12
521,2972,21
703,1170,24
873,984,28
200,481,37
846,2341,21
673,2016,33
599,1453,2
21,2134,37
311,1040,19
588,2776,28
953,628,15
898,118,1
653,2318,43
638,2903,28
763,162,35
900,2748,32
596,1677,28
434,167,9
371,300,24
560,2076,4
891,562,45
78,2931,41
542,2204,3
285,1348,48
648,1145,22
140,2700,40
553,1552,39
998,2869,49
282,561,25
562,1188,48
258,1690,22
823,312,48
360,2424,47
440,1370,34
270,2198,20
134,1912,36
746,2633,37
640,581,39
104,977,27
766,177,47
95,2402,49
849,514,32
729,2357,42
573,119,29
480,1543,41
780,767,48
241,973,32
13,916,24
147,2526,3
940,1438,27
752,587,9
601,351,40
95,1530,23
827,2243,7
293,1474,17
25,496,37
272,2563,7
505,2744,30
166,1871,13
939,273,18
762,2928,31
87,2100,22
654,263,14
646,2181,18
985,2358,35
791,1597,17
638,2064,19
828,1765,31
491,195,39
908,1787,36
141,1467,15
868,2351,29
103,1072,40
226,1771,16
902,1145,33
575,1523,25
294,832,16
896,562,30
306,41,34
254,1480,2
180,2582,40
40,371,44
776,1206,43
701,2565,38
520,657,18
616,590,5
737,231,47
546,809,40
236,1372,6
463,479,12
228,1233,12
700,2723,12
825,2326,9
483,1773,42
430,2101,22
22,1885,49
343,1034,16
40,1763,4
173,748,3
439,464,16
179,754,14
598,1841,41
133,583,38
351,2206,4
525,19,2
540,55,10
506,1751,11
84,721,39
993,2809,26
464,1564,37
830,2856,26
861,2771,4
343,2333,26
280,1556,38
866,2559,28
263,1420,2
166,2168,2
293,2145,16
509,2168,23
580,1561,23
226,1177,13
170,1269,21
598,1796,39
645,2441,25
448,1167,37
690,2842,49
855,1871,13
502,2268,15
764,2887,28
527,160,3
735,2659,23
379,639,4
201,1056,47
619,2825,3
250,334,39
949,892,8
409,2988,43
601,2017,25
125,352,41
113,1363,12
981,926,5
137,1424,33
759,2444,46
496,2578,25
678,2406,25
150,1420,35
875,2876,15
343,60,42
945,2525,26
580,2660,10
733,1,24
783,1579,35
321,311,29
822,2216,38
926,2240,5
861,708,24
532,1182,19
289,1781,46
489,1524,49
492,2414,44
612,1364,9
252,858,26
982,2375,25
77,2162,35
647,2845,36
392,919,14
412,609,6
173,309,32
875,2449,26
201,1344,15
217,212,49
376,2365,31
720,185,37
586,1229,38
11,1388,37
799,1240,19
768,246,14
12,239,36
892,1829,37
991,1415,11
590,520,27
435,1614,2
684,277,22
608,1006,2
818,2250,20
373,214,44
273,606,48
931,478,17
897,508,4
925,1099,14
691,2717,7
576,2713,15
509,1978,30
132,142,16
855,2370,40
924,1718,2
784,461,19
319,2755,1
844,670,31
949,2102,4
853,2325,27
621,1845,25
785,1619,22
168,400,43
397,668,10
180,2564,33
58,1523,49
480,1335,48
933,1295,44
591,2624,30
460,1473,30
61,2160,16
369,239,9
121,1044,17
719,1313,35
546,1617,47
582,2245,15
17,2430,48
496,1722,28
497,1741,20
505,1516,33
532,2212,33
969,2654,36
315,1273,13
69,2903,4
727,1045,23
161,2879,8
614,1536,13
888,2645,24
718,536,40
145,2159,46
569,949,30
595,863,30
993,2643,25
385,1022,33
269,2508,9
923,434,26
454,1404,24
699,2936,33
518,783,39
865,988,25
350,169,45
110,709,15
483,965,41
407,2775,48
650,1603,49
51,229,41
403,1185,6
563,427,20
476,122,44
87,2197,16
68,2900,21
596,2753,15
979,111,39
42,1245,42
731,1928,4
57,64,24
738,2686,3
196,1378,1
760,909,30
678,1772,13
62,1509,18
263,13,40
112,2982,11
765,1177,42
711,239,29
178,663,4
948,1110,25
26,694,36
410,1182,36
758,1505,44
531,1903,40
777,76,28
317,329,45
532,1440,8
106,1253,21
749,2200,35
818,72,44
464,225,18
246,2521,47
81,2408,25
662,2588,46
909,811,41
396,2657,5
522,2049,47
833,678,8
736,291,23
926,1482,3
264,2252,44
661,1226,37
790,566,31
274,2530,29
706,1816,41
944,511,20
172,924,3
265,2326,23
963,16,40
822,2404,21
26,356,13
469,830,8
862,2647,5
476,1102,25
356,2976,39
26,1091,37
34,2907,41
264,1747,5
138,214,8
816,1721,44
695,449,4
875,1569,41
754,2835,22
566,2547,14
462,710,19
168,380,13
631,2788,35
655,2680,4
81,1889,33
757,1048,22
914,539,1
864,2993,11
870,753,16
407,535,4
574,673,29
46,1065,39
599,568,44
611,1437,38
807,415,24
911,449,9
53,610,8
984,2706,14
704,2002,15
959,1798,22
476,2484,37
592,705,15
16,2287,6
360,1066,1
487,734,20
838,800,41
706,2058,36
502,2795,2
141,1861,6
620,2187,2
815,1891,3
777,731,7
447,196,20
290,1098,49
209,1639,41
475,1659,41
413,1126,5
677,264,25
427,2993,38
854,920,18
371,161,1
832,1257,25
664,2539,17
967,1811,46
290,770,15
432,311,5
268,227,17
151,273,21
719,2986,23
255,317,43
353,1923,10
377,2339,17
653,1493,1
855,2777,37
358,1895,48
608,1602,7
941,1793,12
370,1451,40
227,2423,1
705,1926,20
303,567,44
826,2916,31
389,2803,4
377,252,26
973,1557,12
118,2355,22
5,675,1
444,2916,1
352,2312,3
755,2116,12
533,1603,21
664,514,13
640,2817,13
124,442,41
658,1,18
277,2406,33
822,1139,6
394,903,25
664,1624,23
360,1221,24
623,2322,37
469,856,26
985,1018,4
628,1184,38
700,2221,35
57,585,49
251,2977,11
896,2529,36
919,455,25
150,196,20
452,2844,1
162,599,30
120,1333,4
582,1760,23
924,556,35
351,2896,42
99,1518,22
167,439,31
810,2698,1
663,359,4
838,1058,19
976,1112,30
514,2706,1
664,2064,48
401,2793,19
365,421,21
577,553,22
326,2815,2
581,2841,6
633,1150,21
621,1032,33
828,1492,19
247,880,27
434,1886,37
93,852,29
268,510,28
615,1860,34
943,1764,1
963,966,48
624,1859,25
321,914,21
923,1391,34
816,1512,26
856,2066,36
62,2104,35
300,2967,23
403,1059,17
955,2950,47
648,2678,42
567,794,12
620,1597,44
303,1807,20
770,347,39
253,1056,27
734,908,42
478,1024,37
369,576,20
679,199,11
941,1366,28
160,1999,2
961,1255,24
166,2349,16
205,1017,12
267,26,16
138,1559,36
368,2498,2
443,2368,25
858,2204,29
760,471,28
567,2468,10
916,651,45
721,886,23
17,930,32
68,1745,31
133,2883,19
700,876,15
919,942,33
430,1309,17
308,572,36
650,54,20
174,605,9
412,325,38
97,885,3
683,265,2
154,382,18
695,1237,23
242,2381,19
304,1382,7
285,2251,35
27,2106,20
402,1518,20
360,1534,19
60,1792,41
202,547,16
762,871,38
874,2151,21
581,1224,29
970,865,44
370,1966,38
533,398,45
152,1762,24
102,392,37
899,2154,29
1000,1613,31
607,1078,45
446,1301,39
873,2159,12
229,2272,30
125,2123,4
770,2554,30
834,2818,5
999,2530,16
881,364,27
938,2287,4
236,1425,8
162,846,48
554,1328,8
788,392,17
353,1041,46
68,2060,44
173,2047,3
843,146,27
637,1306,34
682,1573,45
559,2217,21
261,2895,43
217,2218,24
817,2033,44
124,765,41
805,1370,29
162,499,39
201,1967,6
454,1166,14
402,2945,14
462,1761,37
275,118,24
206,365,13
40,1982,1
273,136,12
700,1101,42
867,1872,24
93,2605,37
42,18,20
465,1891,6
379,2451,12
107,205,21
328,499,3
65,2372,27
365,595,46
821,562,36
484,1305,17
647,2527,49
901,2212,46
24,2372,15
540,2599,39
62,2879,4
491,640,17
273,1927,38
229,2682,11
20,2807,12
3,2256,47
421,315,32
730,2352,27
911,901,44
307,2287,43
432,1751,27
136,804,49
909,1561,40
944,1453,44
515,1244,29
193,2323,9
585,1671,43
415,2028,3
873,1769,39
118,2001,29
666,1090,21
209,1447,35
952,2303,48
34,2173,10
649,1170,23
318,615,39
120,2433,25
627,2495,24
525,387,20
581,2431,15
937,1406,21
845,124,42
769,1814,12
89,1625,18
512,1182,23
47,728,41
772,2944,29
740,1142,41
959,2376,36
692,2742,5
522,359,39
284,2845,26
377,443,39
638,2212,11
134,973,42
667,361,11
248,2633,18
652,853,12
318,1625,16
436,1612,27
176,1757,36
835,1024,17
686,1908,49
993,1931,21
586,241,37
351,666,31
143,2613,45
967,1166,35
804,2880,27
398,976,23
624,2040,32
718,2079,17
643,223,11
369,1828,1
501,2314,28
622,1306,18
370,788,49
579,2429,41
382,556,20
86,2110,7
787,2761,37
739,847,16
460,2569,39
950,1095,45
325,2650,45
522,1560,47
489,140,23
929,1364,32
397,590,49
896,1750,17
355,2576,19
947,541,42
288,2423,34
459,291,14
624,2091,3
998,1256,39
536,1236,25
291,8,11
851,1658,49
838,483,15
168,2090,19
950,333,43
621,1257,15
428,1040,15
702,2117,38
490,2101,15
355,685,9
196,994,5
545,1798,19
717,1825,24
824,2575,29
932,1806,5
694,1703,22
659,63,13
939,261,49
780,858,47
11,1264,46
582,1489,29
256,1131,16
396,2031,36
731,180,17
809,355,20
409,934,14
362,2775,6
259,589,22
3,1761,40
84,605,9
156,2229,32
663,174,24
176,2402,33
707,354,13
938,1339,35
472,434,6
619,2953,49
424,2330,40
134,259,30
788,868,38
907,2607,16
864,2053,1
380,2004,42
667,596,18
277,1669,22
236,394,26
752,336,14
882,2111,37
13,44,49
342,2201,14
35,854,26
559,275,36
214,426,23
412,483,2
405,214,39
494,2127,7
658,139,39
159,950,45
956,98,22
637,664,28
110,2246,38
549,2833,20
789,2204,49
526,1074,18
985,479,24
347,2276,33
744,2570,45
828,2197,26
636,1082,19
279,162,48
479,2911,42
111,1501,13
636,1451,10
925,395,14
431,801,9
542,186,11
115,558,3
90,1981,40
212,446,12
550,830,35
595,2135,39
539,1273,46
729,1814,39
360,2486,32
486,516,39
372,1601,14
215,947,44
733,1226,1
15,1599,27
955,1679,37
259,756,43
778,2845,1
463,2734,45
120,325,29
976,2671,24
913,687,17
128,1499,35
723,1689,31
523,2000,42
688,2448,32
645,868,19
325,217,31
320,2857,39
506,1001,20
526,1989,28
50,932,3
922,2013,32
584,240,22
69,1210,44
391,48,42
383,1249,44
16,1168,15
439,875,38
846,1898,19
869,2180,31
568,625,26
617,1860,5
132,1971,20
996,601,2
560,2721,21
248,2382,36
273,1944,28
623,1817,20
932,2084,37
838,2826,39
848,1649,36
349,1828,11
484,223,3
550,1747,37
357,530,20
752,2289,32
318,134,47
633,391,25
48,102,21
10,2041,16
233,2729,48
36,2546,42
413,2559,1
462,2751,23
4,2001,43
44,949,49
568,1569,24
554,841,47
255,2054,25
740,194,7
114,742,38
749,2960,47
397,473,47
174,2264,39
255,2924,35
466,38,14
929,1699,9
277,471,3
464,2500,38
847,1514,20
502,1013,41
441,1784,33
69,1967,41
509,103,44
326,1735,32
742,1736,36
67,42,26
304,2995,48
972,2114,5
484,2991,49
929,193,30
548,1062,17
417,2550,6
159,1677,15
149,2712,1
27,2400,13
987,326,48
584,1121,34
248,108,30
101,2679,19
702,2199,2
96,1098,44
384,2926,12
282,335,40
322,1943,44
396,2040,24
278,804,11
529,1849,2
263,767,1
619,1278,28
580,1409,4
640,2307,41
293,2830,30
294,1489,7
608,34,22
395,2374,26
513,837,29
921,2739,25
810,2025,10
180,1640,20
920,739,14
693,1490,33
235,2792,5
952,1328,45
831,1886,6
337,2895,22
8,117,17
443,1505,15
941,2698,39
539,2451,40
820,2034,28
658,1700,2
91,1924,18
854,1611,27
272,2281,21
834,2977,23
5,1308,7
594,2528,48
899,976,19
219,2057,9
118,715,12
593,1926,46
976,2427,30
582,2429,7
115,844,2
263,360,17
306,2224,11
654,485,12
422,1429,3
1000,2081,21
207,1489,14
623,696,15
303,2205,42
112,565,41
417,1832,10
555,202,36
859,1199,10
285,1268,17
640,2971,44
185,1470,25
741,74,27
901,96,33
221,1897,11
864,173,13
444,1923,1
117,2203,31
70,2337,33
898,258,21
70,2222,16
622,330,39
427,1255,23
644,2807,10
568,161,48
989,186,33
443,143,22
601,2955,41
137,640,6
504,2075,47
131,202,36
218,1615,47
688,2718,10
171,472,16
475,2307,13
612,2103,20
992,911,4
129,1572,20
57,1030,22
181,2602,29
246,1074,16
144,2160,43
51,2194,47
368,230,43
459,1747,23
218,2545,30
616,1330,30
895,461,43
567,807,3
257,1932,24
858,2274,49
156,59,37
565,1100,13
442,2476,42
841,728,32
956,1156,37
699,2980,12
876,498,8
662,2864,24
776,910,44
762,1329,16
945,2115,32
810,230,34
923,333,35
935,2325,32
723,1897,17
25,1608,2
806,721,26
853,2192,44
664,1275,17
536,691,38
764,57,49
60,2356,2
467,2222,8
434,1486,46
879,750,6
66,678,9
910,560,1
565,1663,5
928,1705,39
106,1979,9
96,349,14
988,1091,27
688,2378,9
551,2242,36
168,1179,29
42,1720,20
879,2314,15
104,2216,36
845,2193,3
204,2234,23
520,886,46
975,865,9
282,2822,30
908,786,19
43,457,38
947,345,3
110,2783,48
987,554,3
210,1021,34
749,788,2
868,1820,27
831,2984,23
49,705,42
115,1128,32
155,2295,47
649,812,35
503,953,40
679,815,18
833,1549,27
711,144,11
986,2778,39
71,863,19
519,1217,25
712,2513,7
336,1808,31
67,375,2
493,677,38
650,2740,5
754,2677,14
967,1290,18
213,556,36
181,863,4
766,2122,24
613,2486,13
863,881,21
599,2274,33
697,1843,20
603,2356,5
248,966,24
214,2396,35
359,476,30
249,1339,28
638,525,45
923,1449,7
950,2572,42
881,562,35
516,569,30
88,1206,34
663,106,39
176,2239,9
723,1161,12
426,700,29
771,1144,10
603,2879,27
771,72,19
924,755,13
703,2505,42
81,905,37
927,2527,32
138,52,15
433,1004,21
470,2622,3
350,1288,8
126,1263,6
881,2941,29
917,2303,19
868,685,17
309,1773,10
855,1631,33
230,2105,13
460,950,27
345,2654,42
310,1674,12
953,2417,2
20,2280,10
881,1426,21
561,2956,23
647,1585,1
541,1047,33
560,2622,26
477,1291,15
269,2889,22
3,2166,25
770,1624,1
16,1177,26
606,2316,21
358,2161,41
646,2214,24
813,2716,39
839,1032,16
133,2762,32
312,431,16
967,1316,13
482,893,42
895,1074,32
544,107,41
305,745,44
269,2748,24
414,1480,13
25,2371,11
981,2357,15
316,2898,10
571,622,42
725,995,41
668,145,3
826,2788,16
276,821,44
930,412,17
389,114,25
722,2623,30
444,2447,47
999,124,35
427,86,37
57,47,13
697,1900,24
971,2992,38
566,1573,26
721,1739,9
368,2006,19
941,804,28
342,2437,7
805,2624,45
852,1990,22
304,2680,30
764,2762,37
374,1070,16
950,1192,36
816,2670,5
112,46,29
878,2772,23
6,540,6
930,87,36
703,2851,33
846,1409,49
944,265,41
279,703,16
382,1474,34
852,2280,43
13,186,26
303,326,37
556,1207,13
617,397,17
160,1505,32
154,1427,32
754,1441,28
181,1089,29
526,956,25
180,555,47
377,2781,22
804,1041,27
776,2845,44
168,2439,38
214,44,20
150,901,45
16,1724,24
91,482,47
120,2037,47
956,1287,8
253,1198,14
60,1465,39
266,566,14
409,2268,5
31,772,47
21,1219,21
731,2457,15
593,471,36
289,1371,33
543,2214,17
498,672,20
746,1175,1
474,111,16
405,2597,45
548,1027,18
961,344,10
132,1473,23
324,2380,18
858,2312,49
132,2131,9
521,777,46
30,2972,30
627,2382,13
301,1404,31
4,658,46
325,1834,43
509,1833,13
237,454,32
535,2721,17
16,741,3
534,1770,1
997,2381,5
584,2358,32
816,2775,25
446,1444,45
993,1749,5
503,2402,37
956,824,23
230,145,12
107,2007,34
720,1068,23
389,1787,16
720,1410,49
263,1763,5
563,910,44
65,761,47
265,2543,28
338,1517,6
301,2690,13
378,531,43
175,1360,30
963,2028,26
152,2561,17
476,2178,9
266,1008,16
329,1538,49
973,1274,18
816,2782,13
163,947,29
438,1162,43
343,1299,45
367,1002,24
465,2512,45
750,2189,44
199,1968,46
500,882,13
16,1848,25
821,2504,41
296,1976,46
868,2482,1
511,1631,9
788,173,4
984,473,28
239,1447,12
581,2965,24
301,2487,46
6,498,9
220,2217,35
766,989,38
453,1606,35
433,2609,33
807,2476,35
870,419,46
386,1371,20
619,2503,2
295,714,44
118,2250,26
405,179,42
680,2105,13
997,1930,30
763,946,32
594,2019,36
566,2549,19
752,739,22
878,1957,1
12,112,11
209,715,26
165,1402,48
878,2925,19
294,1939,19
911,1382,12
519,813,3
78,1209,18
434,37,49
577,1829,5
614,2911,48
963,2780,24
869,1252,14
812,810,38
799,23,3
683,1527,6
77,796,12
48,496,11
767,900,39
82,425,26
895,2748,1
721,2066,16
209,1983,48
445,1469,49
971,2675,47
596,1234,9
522,1798,5
29,2259,8
304,565,21
994,1305,33
465,1857,39
502,133,43
446,449,20
628,2312,45
490,1831,22
781,2159,13
428,850,39
559,1262,11
359,1481,18
960,901,30
91,759,33
53,1540,44
730,1900,3
860,2909,1
589,2945,36
204,862,6
556,1848,37
156,2241,29
2,515,11
357,2838,13
825,968,11
569,1592,38
802,84,25
983,798,15
58,2128,13
254,1602,42
180,522,33
493,1223,13
669,1595,38
35,234,24
75,1843,20
944,2292,44
289,1417,17
371,1590,24
587,1470,26
329,2897,40
590,393,32
767,9,29
777,613,14
999,1944,37
304,2855,22
579,715,34
221,1928,27
979,110,28
164,834,22
480,266,43
455,1397,3
375,2032,22
220,976,48
684,1619,21
254,955,16
722,2955,9
188,1670,13
191,1350,10
389,2720,49
215,1575,21
375,2224,49
86,2573,42
474,3000,40
618,1059,7
844,1958,46
808,2553,22
531,849,18
47,963,21
65,1826,14
963,2520,10
475,2571,33
146,2928,9
946,2322,18
798,2102,13
382,888,17
66,745,23
517,2325,25
93,2931,16
865,1442,24
426,2680,31
468,1249,11
94,2618,23
618,176,41
133,566,39
434,2819,22
341,1688,33
314,1409,41
591,262,42
212,531,48
520,1878,18
159,1395,14
268,1707,28
661,2939,11
862,1221,24
958,948,36
603,585,19
748,2863,13
474,1621,33
801,2350,19
410,1156,47
474,1752,32
356,2676,15
680,2621,11
193,2577,23
699,2082,5
271,532,22
114,1232,42
897,1994,18
523,1698,7
55,1546,33
770,1438,3
65,371,28
991,409,1
684,1407,49
272,1902,47
502,1471,37
662,617,22
362,71,48
146,84,44
943,2257,19
209,259,14
286,1326,3
10,932,19
739,2330,33
186,394,21
574,2466,1
597,1335,26
464,2907,10
134,1930,35
835,1721,13
809,626,6
171,1893,43
213,1837,6
973,562,35
530,2880,16
826,1794,41
502,941,8
572,2110,3
600,1166,5
27,1866,21
68,2782,31
790,1892,14
408,1640,37
552,1551,19
109,782,37
74,1695,20
578,2587,2
680,597,7
262,2057,33
368,2324,42
786,2275,6
849,2234,7
870,2639,44
237,2481,18
727,2617,43
366,2704,29
286,356,19
378,2891,25
661,2041,4
830,392,13
906,579,32
376,1641,27
619,2468,34
653,2009,28
76,1724,9
9,164,8
196,2827,21
807,638,46
792,2065,30
893,2494,29
630,170,9
290,340,13
999,726,18
61,1934,38
937,1035,22
389,1646,31
847,133,35
818,2949,42
900,2688,42
563,823,10
564,954,9
634,2127,31
679,346,44
8,609,40
369,639,24
45,1048,41
344,1495,49
757,1225,8
796,2179,20
375,2404,17
619,2992,28
27,150,6
193,1550,42
930,1328,33
849,1565,28
357,50,1
62,2512,41
62,1506,35
422,2503,24
794,335,6
633,1376,7
792,668,9
551,1673,37
380,2375,16
277,1016,34
606,336,35
431,666,35
115,81,20
688,2135,23
121,1800,42
525,258,35
997,991,47
899,185,46
416,1716,23
163,2746,4
787,123,10
910,605,43
688,2563,11
982,904,40
337,1538,9
379,1982,40
324,1395,12
173,2353,17
1000,1309,32
787,2705,23
64,1866,15
101,1942,28
322,2310,38
975,1598,5
66,491,40
843,2786,18
557,1055,21
599,702,15
458,2935,3
579,1292,46
453,2060,26
259,1215,15
934,1424,45
717,1561,20
426,1942,21
979,2139,26
936,600,41
178,1810,23
931,2349,49
280,1135,25
344,80,4
17,836,10
296,652,22
202,2481,3
962,417,19
684,1471,31
919,2066,9
774,1078,29
194,1904,37
149,746,46
375,2003,7
888,240,38
35,2894,24
369,1945,8
29,2466,34
775,856,26
221,2647,28
53,1797,28
933,1772,46
791,420,7
353,2264,3
392,709,22
76,2599,38
494,1668,46
688,1354,44
522,2036,18
975,2881,12
117,680,31
280,487,39
730,623,5
175,1439,44
746,219,41
949,2769,29
764,2429,43
295,2135,36
451,1485,14
834,2863,44
518,2459,18
21,691,7
73,2030,23
842,1013,33
36,2573,45
507,447,16
899,2348,37
233,2456,25
728,375,9
982,2281,28
497,1923,9
206,638,12
426,1771,18
941,2698,27
44,2234,26
91,2126,26
929,1505,10
828,194,17
470,1400,32
605,2335,24
467,1506,43
851,1747,48
454,250,8
595,1225,30
333,536,26
507,2348,24
794,1107,27
470,2857,15
21,458,28
228,2739,11
376,1388,39
130,2766,2
687,40,9
620,1540,45
